Date,Maturity,F,lambda_,Mean_rnd,Std_rnd,IQR_rnd,Q10_rnd,Q90_rnd,Mean_rwd,Std_rwd,IQR_rwd,Q10_rwd,Q90_rwd,VRP,Mean_shift,IQR_diff
2022-06-01,3M,4.0,-0.1,4.868501845127883,1.313971504661688,3.351351351351352,3.3513513513513513,6.7027027027027035,4.706710628697615,1.2320018023357093,3.135135135135135,3.2972972972972974,6.4324324324324325,0.2086926741044639,0.1617912164302684,0.21621621621621712
2022-07-01,3M,6.5,-0.1,6.613050949353967,1.7154568993672152,4.243243243243242,4.45945945945946,8.702702702702702,6.335113848274088,1.6267050842750914,4.162162162162161,4.243243243243244,8.405405405405405,0.2966229423801474,0.27793710107987923,0.0810810810810807
2022-08-01,3M,5.0,-0.1,5.421817581029477,1.5263696124465924,3.6216216216216215,3.6486486486486487,7.27027027027027,5.210314476788201,1.3930375965942008,3.4324324324324333,3.5405405405405403,6.972972972972974,0.3892504482754138,0.2115031042412756,0.18918918918918814
2022-09-01,3M,5.0,-0.1,5.419486141210353,1.5425802182505006,3.6486486486486482,3.621621621621622,7.27027027027027,5.204822344884634,1.3995117378291948,3.4324324324324333,3.5405405405405403,6.972972972972974,0.42092062541606956,0.21466379632571897,0.2162162162162149
2022-10-01,3M,4.0,-0.1,4.76755656376265,1.2833857671709306,3.0000000000000004,3.3513513513513513,6.351351351351352,4.6194853668414515,1.1614296183573143,2.8378378378378377,3.2972972972972974,6.135135135135135,0.29816026897930126,0.1480711969211983,0.16216216216216273
2022-11-01,3M,5.0,-0.1,5.286872506164678,1.3652010822224105,3.243243243243244,3.6756756756756754,6.918918918918919,5.1152002446894125,1.26333868402889,3.135135135135136,3.5675675675675675,6.7027027027027035,0.26774936433739294,0.1716722614752655,0.10810810810810789
2022-12-01,3M,6.0,-0.1,6.056813084633531,1.2778914568976092,3.135135135135135,4.45945945945946,7.594594594594595,5.898823371428116,1.2389981253407198,3.108108108108108,4.297297297297297,7.405405405405405,0.09789022101407596,0.15798971320541533,0.027027027027027195
2023-01-01,3M,6.5,-0.1,6.524937111054485,1.2646819239982143,3.0540540540540544,4.945945945945946,8.0,6.368821633509615,1.2369932536555508,3.0540540540540535,4.783783783783784,7.837837837837838,0.06926805929847935,0.1561154775448701,8.881784197001252e-16
2023-02-01,3M,6.5,-0.1,6.520201402862682,1.2089846369902286,2.9189189189189193,5.027027027027027,7.9459459459459465,6.37676167352078,1.18852814397369,2.9189189189189193,4.864864864864865,7.783783783783784,0.049044703460850325,0.1434397293419023,0.0
2023-03-01,3M,7.0,-0.1,7.007470027010487,1.1973894775037515,2.8378378378378377,5.5675675675675675,8.405405405405405,6.866904772007175,1.1762530666524977,2.8378378378378386,5.405405405405405,8.243243243243244,0.050170284027301504,0.1405652550033114,-8.881784197001252e-16
2023-04-01,3M,6.5,-0.1,6.508551725397197,1.0131586527235523,2.4324324324324325,5.27027027027027,7.702702702702703,6.406974659822956,1.003671299551327,2.4594594594594597,5.162162162162162,7.621621621621622,0.019134378045553957,0.10157706557424095,-0.027027027027027195
