Date,Key_Rate,RV_std_3M,RV_abs_3M,HAR_RV_fitted,MPU_rv_std,MPU_rv_har,MPU_rv_std_norm,MPU_rv_har_norm
2025-10-01,16.5,0.5,0.5,0.9575860988370719,0.5,0.9575860988370719,-0.39246572722789297,0.3236827921027621
2025-11-01,16.5,0.5,0.5,0.645821101642066,0.5,0.645821101642066,-0.39246572722789297,-0.27983847000233936
2025-12-01,16.0,0.2886751345948129,0.3333333333333333,0.6253741765067746,0.2886751345948129,0.6253741765067746,-0.5062693425468106,-0.319420059259779
2026-01-01,16.0,0.28867513459481287,0.16666666666666666,0.6017131473070816,0.28867513459481287,0.6017131473070816,-0.5062693425468106,-0.36522357900632846
2026-02-01,15.5,0.2886751345948129,0.3333333333333333,0.6564039246278772,0.2886751345948129,0.6564039246278772,-0.5062693425468106,-0.25935201789098605
2026-03-01,15.0,0.2886751345948129,0.3333333333333333,0.7209588040981528,0.2886751345948129,0.7209588040981528,-0.5062693425468106,-0.13438531962955744
,6.25,4.763139720814412,3.25,0.7607073563618433,4.763139720814412,0.7607073563618433,1.9033394157595651,-0.0574392331706337
,6.25,4.763139720814412,3.25,1.9097193742200664,4.763139720814412,1.9097193742200664,1.9033394157595651,2.166842483605852
,6.25,4.763139720814412,3.25,1.500319117488931,4.763139720814412,1.500319117488931,1.9033394157595651,1.3743168252684599
,6.25,4.763139720814412,3.25,1.445987700586301,4.763139720814412,1.445987700586301,1.9033394157595651,1.2691409216357512
,6.25,4.763139720814412,3.25,0.0430537145797687,4.763139720814412,0.0430537145797687,1.9033394157595651,-1.446688300703793
,6.25,4.763139720814412,3.25,0.02042708840883045,4.763139720814412,0.02042708840883045,1.9033394157595651,-1.490489401233765
,6.25,4.763139720814412,3.25,0.18928539961307222,4.763139720814412,0.18928539961307222,1.9033394157595651,-1.1636099182519841
,6.25,4.763139720814412,3.25,0.792412147093535,4.763139720814412,0.792412147093535,1.9033394157595651,0.003935569932102921
,6.25,4.763139720814412,3.25,0.8020629606577346,4.763139720814412,0.8020629606577346,1.9033394157595651,0.02261781853284508
,6.25,4.763139720814412,3.25,0.6343499474603851,4.763139720814412,0.6343499474603851,1.9033394157595651,-0.3020445723929805
,6.25,4.763139720814412,3.25,0.6321702464247382,4.763139720814412,0.6321702464247382,1.9033394157595651,-0.30626408366551305
,6.0,4.836923953643817,3.1666666666666665,0.7607073563618433,4.836923953643817,0.7607073563618433,1.9430740320973965,-0.0574392331706337
,6.0,4.836923953643817,3.1666666666666665,1.9097193742200664,4.836923953643817,1.9097193742200664,1.9430740320973965,2.166842483605852
,6.0,4.836923953643817,3.1666666666666665,1.500319117488931,4.836923953643817,1.500319117488931,1.9430740320973965,1.3743168252684599
,6.0,4.836923953643817,3.1666666666666665,1.445987700586301,4.836923953643817,1.445987700586301,1.9430740320973965,1.2691409216357512
,6.0,4.836923953643817,3.1666666666666665,0.0430537145797687,4.836923953643817,0.0430537145797687,1.9430740320973965,-1.446688300703793
,6.0,4.836923953643817,3.1666666666666665,0.02042708840883045,4.836923953643817,0.02042708840883045,1.9430740320973965,-1.490489401233765
,6.0,4.836923953643817,3.1666666666666665,0.18928539961307222,4.836923953643817,0.18928539961307222,1.9430740320973965,-1.1636099182519841
,6.0,4.836923953643817,3.1666666666666665,0.792412147093535,4.836923953643817,0.792412147093535,1.9430740320973965,0.003935569932102921
,6.0,4.836923953643817,3.1666666666666665,0.8020629606577346,4.836923953643817,0.8020629606577346,1.9430740320973965,0.02261781853284508
,6.0,4.836923953643817,3.1666666666666665,0.6343499474603851,4.836923953643817,0.6343499474603851,1.9430740320973965,-0.3020445723929805
,6.0,4.836923953643817,3.1666666666666665,0.6321702464247382,4.836923953643817,0.6321702464247382,1.9430740320973965,-0.30626408366551305
,6.0,4.981214711292819,3.0,0.7607073563618433,4.981214711292819,0.7607073563618433,2.0207781387394497,-0.0574392331706337
,6.0,4.981214711292819,3.0,1.9097193742200664,4.981214711292819,1.9097193742200664,2.0207781387394497,2.166842483605852
,6.0,4.981214711292819,3.0,1.500319117488931,4.981214711292819,1.500319117488931,2.0207781387394497,1.3743168252684599
,6.0,4.981214711292819,3.0,1.445987700586301,4.981214711292819,1.445987700586301,2.0207781387394497,1.2691409216357512
,6.0,4.981214711292819,3.0,0.0430537145797687,4.981214711292819,0.0430537145797687,2.0207781387394497,-1.446688300703793
,6.0,4.981214711292819,3.0,0.02042708840883045,4.981214711292819,0.02042708840883045,2.0207781387394497,-1.490489401233765
,6.0,4.981214711292819,3.0,0.18928539961307222,4.981214711292819,0.18928539961307222,2.0207781387394497,-1.1636099182519841
,6.0,4.981214711292819,3.0,0.792412147093535,4.981214711292819,0.792412147093535,2.0207781387394497,0.003935569932102921
,6.0,4.981214711292819,3.0,0.8020629606577346,4.981214711292819,0.8020629606577346,2.0207781387394497,0.02261781853284508
,6.0,4.981214711292819,3.0,0.6343499474603851,4.981214711292819,0.6343499474603851,2.0207781387394497,-0.3020445723929805
,6.0,4.981214711292819,3.0,0.6321702464247382,4.981214711292819,0.6321702464247382,2.0207781387394497,-0.30626408366551305
,5.5,0.25,0.25,0.7607073563618433,0.25,0.7607073563618433,-0.5270968496714283,-0.0574392331706337
,5.5,0.25,0.25,1.9097193742200664,0.25,1.9097193742200664,-0.5270968496714283,2.166842483605852
,5.5,0.25,0.25,1.500319117488931,0.25,1.500319117488931,-0.5270968496714283,1.3743168252684599
,5.5,0.25,0.25,1.445987700586301,0.25,1.445987700586301,-0.5270968496714283,1.2691409216357512
,5.5,0.25,0.25,0.0430537145797687,0.25,0.0430537145797687,-0.5270968496714283,-1.446688300703793
,5.5,0.25,0.25,0.02042708840883045,0.25,0.02042708840883045,-0.5270968496714283,-1.490489401233765
,5.5,0.25,0.25,0.18928539961307222,0.25,0.18928539961307222,-0.5270968496714283,-1.1636099182519841
,5.5,0.25,0.25,0.792412147093535,0.25,0.792412147093535,-0.5270968496714283,0.003935569932102921
,5.5,0.25,0.25,0.8020629606577346,0.25,0.8020629606577346,-0.5270968496714283,0.02261781853284508
,5.5,0.25,0.25,0.6343499474603851,0.25,0.6343499474603851,-0.5270968496714283,-0.3020445723929805
,5.5,0.25,0.25,0.6321702464247382,0.25,0.6321702464247382,-0.5270968496714283,-0.30626408366551305
,5.5,0.2886751345948129,0.16666666666666666,0.7607073563618433,0.2886751345948129,0.7607073563618433,-0.5062693425468106,-0.0574392331706337
,5.5,0.2886751345948129,0.16666666666666666,1.9097193742200664,0.2886751345948129,1.9097193742200664,-0.5062693425468106,2.166842483605852
,5.5,0.2886751345948129,0.16666666666666666,1.500319117488931,0.2886751345948129,1.500319117488931,-0.5062693425468106,1.3743168252684599
,5.5,0.2886751345948129,0.16666666666666666,1.445987700586301,0.2886751345948129,1.445987700586301,-0.5062693425468106,1.2691409216357512
,5.5,0.2886751345948129,0.16666666666666666,0.0430537145797687,0.2886751345948129,0.0430537145797687,-0.5062693425468106,-1.446688300703793
,5.5,0.2886751345948129,0.16666666666666666,0.02042708840883045,0.2886751345948129,0.02042708840883045,-0.5062693425468106,-1.490489401233765
,5.5,0.2886751345948129,0.16666666666666666,0.18928539961307222,0.2886751345948129,0.18928539961307222,-0.5062693425468106,-1.1636099182519841
,5.5,0.2886751345948129,0.16666666666666666,0.792412147093535,0.2886751345948129,0.792412147093535,-0.5062693425468106,0.003935569932102921
,5.5,0.2886751345948129,0.16666666666666666,0.8020629606577346,0.2886751345948129,0.8020629606577346,-0.5062693425468106,0.02261781853284508
,5.5,0.2886751345948129,0.16666666666666666,0.6343499474603851,0.2886751345948129,0.6343499474603851,-0.5062693425468106,-0.3020445723929805
,5.5,0.2886751345948129,0.16666666666666666,0.6321702464247382,0.2886751345948129,0.6321702464247382,-0.5062693425468106,-0.30626408366551305
,4.5,0.5,0.5,0.7607073563618433,0.5,0.7607073563618433,-0.39246572722789297,-0.0574392331706337
,4.5,0.5,0.5,1.9097193742200664,0.5,1.9097193742200664,-0.39246572722789297,2.166842483605852
,4.5,0.5,0.5,1.500319117488931,0.5,1.500319117488931,-0.39246572722789297,1.3743168252684599
,4.5,0.5,0.5,1.445987700586301,0.5,1.445987700586301,-0.39246572722789297,1.2691409216357512
,4.5,0.5,0.5,0.0430537145797687,0.5,0.0430537145797687,-0.39246572722789297,-1.446688300703793
,4.5,0.5,0.5,0.02042708840883045,0.5,0.02042708840883045,-0.39246572722789297,-1.490489401233765
,4.5,0.5,0.5,0.18928539961307222,0.5,0.18928539961307222,-0.39246572722789297,-1.1636099182519841
,4.5,0.5,0.5,0.792412147093535,0.5,0.792412147093535,-0.39246572722789297,0.003935569932102921
,4.5,0.5,0.5,0.8020629606577346,0.5,0.8020629606577346,-0.39246572722789297,0.02261781853284508
,4.5,0.5,0.5,0.6343499474603851,0.5,0.6343499474603851,-0.39246572722789297,-0.3020445723929805
,4.5,0.5,0.5,0.6321702464247382,0.5,0.6321702464247382,-0.39246572722789297,-0.30626408366551305
,4.25,0.5204164998665332,0.4166666666666667,0.7607073563618433,0.5204164998665332,0.7607073563618433,-0.3814709420542944,-0.0574392331706337
,4.25,0.5204164998665332,0.4166666666666667,1.9097193742200664,0.5204164998665332,1.9097193742200664,-0.3814709420542944,2.166842483605852
,4.25,0.5204164998665332,0.4166666666666667,1.500319117488931,0.5204164998665332,1.500319117488931,-0.3814709420542944,1.3743168252684599
,4.25,0.5204164998665332,0.4166666666666667,1.445987700586301,0.5204164998665332,1.445987700586301,-0.3814709420542944,1.2691409216357512
,4.25,0.5204164998665332,0.4166666666666667,0.0430537145797687,0.5204164998665332,0.0430537145797687,-0.3814709420542944,-1.446688300703793
,4.25,0.5204164998665332,0.4166666666666667,0.02042708840883045,0.5204164998665332,0.02042708840883045,-0.3814709420542944,-1.490489401233765
,4.25,0.5204164998665332,0.4166666666666667,0.18928539961307222,0.5204164998665332,0.18928539961307222,-0.3814709420542944,-1.1636099182519841
,4.25,0.5204164998665332,0.4166666666666667,0.792412147093535,0.5204164998665332,0.792412147093535,-0.3814709420542944,0.003935569932102921
,4.25,0.5204164998665332,0.4166666666666667,0.8020629606577346,0.5204164998665332,0.8020629606577346,-0.3814709420542944,0.02261781853284508
,4.25,0.5204164998665332,0.4166666666666667,0.6343499474603851,0.5204164998665332,0.6343499474603851,-0.3814709420542944,-0.3020445723929805
,4.25,0.5204164998665332,0.4166666666666667,0.6321702464247382,0.5204164998665332,0.6321702464247382,-0.3814709420542944,-0.30626408366551305
,4.25,0.5204164998665332,0.4166666666666667,0.7607073563618433,0.5204164998665332,0.7607073563618433,-0.3814709420542944,-0.0574392331706337
,4.25,0.5204164998665332,0.4166666666666667,1.9097193742200664,0.5204164998665332,1.9097193742200664,-0.3814709420542944,2.166842483605852
,4.25,0.5204164998665332,0.4166666666666667,1.500319117488931,0.5204164998665332,1.500319117488931,-0.3814709420542944,1.3743168252684599
,4.25,0.5204164998665332,0.4166666666666667,1.445987700586301,0.5204164998665332,1.445987700586301,-0.3814709420542944,1.2691409216357512
,4.25,0.5204164998665332,0.4166666666666667,0.0430537145797687,0.5204164998665332,0.0430537145797687,-0.3814709420542944,-1.446688300703793
,4.25,0.5204164998665332,0.4166666666666667,0.02042708840883045,0.5204164998665332,0.02042708840883045,-0.3814709420542944,-1.490489401233765
,4.25,0.5204164998665332,0.4166666666666667,0.18928539961307222,0.5204164998665332,0.18928539961307222,-0.3814709420542944,-1.1636099182519841
,4.25,0.5204164998665332,0.4166666666666667,0.792412147093535,0.5204164998665332,0.792412147093535,-0.3814709420542944,0.003935569932102921
,4.25,0.5204164998665332,0.4166666666666667,0.8020629606577346,0.5204164998665332,0.8020629606577346,-0.3814709420542944,0.02261781853284508
,4.25,0.5204164998665332,0.4166666666666667,0.6343499474603851,0.5204164998665332,0.6343499474603851,-0.3814709420542944,-0.3020445723929805
,4.25,0.5204164998665332,0.4166666666666667,0.6321702464247382,0.5204164998665332,0.6321702464247382,-0.3814709420542944,-0.30626408366551305
,4.25,0.14433756729740604,0.08333333333333333,0.7607073563618433,0.14433756729740604,0.7607073563618433,-0.5839986573308873,-0.0574392331706337
,4.25,0.14433756729740604,0.08333333333333333,1.9097193742200664,0.14433756729740604,1.9097193742200664,-0.5839986573308873,2.166842483605852
,4.25,0.14433756729740604,0.08333333333333333,1.500319117488931,0.14433756729740604,1.500319117488931,-0.5839986573308873,1.3743168252684599
,4.25,0.14433756729740604,0.08333333333333333,1.445987700586301,0.14433756729740604,1.445987700586301,-0.5839986573308873,1.2691409216357512
,4.25,0.14433756729740604,0.08333333333333333,0.0430537145797687,0.14433756729740604,0.0430537145797687,-0.5839986573308873,-1.446688300703793
,4.25,0.14433756729740604,0.08333333333333333,0.02042708840883045,0.14433756729740604,0.02042708840883045,-0.5839986573308873,-1.490489401233765
,4.25,0.14433756729740604,0.08333333333333333,0.18928539961307222,0.14433756729740604,0.18928539961307222,-0.5839986573308873,-1.1636099182519841
,4.25,0.14433756729740604,0.08333333333333333,0.792412147093535,0.14433756729740604,0.792412147093535,-0.5839986573308873,0.003935569932102921
,4.25,0.14433756729740604,0.08333333333333333,0.8020629606577346,0.14433756729740604,0.8020629606577346,-0.5839986573308873,0.02261781853284508
,4.25,0.14433756729740604,0.08333333333333333,0.6343499474603851,0.14433756729740604,0.6343499474603851,-0.5839986573308873,-0.3020445723929805
,4.25,0.14433756729740604,0.08333333333333333,0.6321702464247382,0.14433756729740604,0.6321702464247382,-0.5839986573308873,-0.30626408366551305
,4.25,0.0,0.0,0.7607073563618433,0.0,0.7607073563618433,-0.6617279721149638,-0.0574392331706337
,4.25,0.0,0.0,1.9097193742200664,0.0,1.9097193742200664,-0.6617279721149638,2.166842483605852
,4.25,0.0,0.0,1.500319117488931,0.0,1.500319117488931,-0.6617279721149638,1.3743168252684599
,4.25,0.0,0.0,1.445987700586301,0.0,1.445987700586301,-0.6617279721149638,1.2691409216357512
,4.25,0.0,0.0,0.0430537145797687,0.0,0.0430537145797687,-0.6617279721149638,-1.446688300703793
,4.25,0.0,0.0,0.02042708840883045,0.0,0.02042708840883045,-0.6617279721149638,-1.490489401233765
,4.25,0.0,0.0,0.18928539961307222,0.0,0.18928539961307222,-0.6617279721149638,-1.1636099182519841
,4.25,0.0,0.0,0.792412147093535,0.0,0.792412147093535,-0.6617279721149638,0.003935569932102921
,4.25,0.0,0.0,0.8020629606577346,0.0,0.8020629606577346,-0.6617279721149638,0.02261781853284508
,4.25,0.0,0.0,0.6343499474603851,0.0,0.6343499474603851,-0.6617279721149638,-0.3020445723929805
,4.25,0.0,0.0,0.6321702464247382,0.0,0.6321702464247382,-0.6617279721149638,-0.30626408366551305
,4.25,0.0,0.0,0.7607073563618433,0.0,0.7607073563618433,-0.6617279721149638,-0.0574392331706337
,4.25,0.0,0.0,1.9097193742200664,0.0,1.9097193742200664,-0.6617279721149638,2.166842483605852
,4.25,0.0,0.0,1.500319117488931,0.0,1.500319117488931,-0.6617279721149638,1.3743168252684599
,4.25,0.0,0.0,1.445987700586301,0.0,1.445987700586301,-0.6617279721149638,1.2691409216357512
,4.25,0.0,0.0,0.0430537145797687,0.0,0.0430537145797687,-0.6617279721149638,-1.446688300703793
,4.25,0.0,0.0,0.02042708840883045,0.0,0.02042708840883045,-0.6617279721149638,-1.490489401233765
,4.25,0.0,0.0,0.18928539961307222,0.0,0.18928539961307222,-0.6617279721149638,-1.1636099182519841
,4.25,0.0,0.0,0.792412147093535,0.0,0.792412147093535,-0.6617279721149638,0.003935569932102921
,4.25,0.0,0.0,0.8020629606577346,0.0,0.8020629606577346,-0.6617279721149638,0.02261781853284508
,4.25,0.0,0.0,0.6343499474603851,0.0,0.6343499474603851,-0.6617279721149638,-0.3020445723929805
,4.25,0.0,0.0,0.6321702464247382,0.0,0.6321702464247382,-0.6617279721149638,-0.30626408366551305
,4.25,0.0,0.0,0.7607073563618433,0.0,0.7607073563618433,-0.6617279721149638,-0.0574392331706337
,4.25,0.0,0.0,1.9097193742200664,0.0,1.9097193742200664,-0.6617279721149638,2.166842483605852
,4.25,0.0,0.0,1.500319117488931,0.0,1.500319117488931,-0.6617279721149638,1.3743168252684599
,4.25,0.0,0.0,1.445987700586301,0.0,1.445987700586301,-0.6617279721149638,1.2691409216357512
,4.25,0.0,0.0,0.0430537145797687,0.0,0.0430537145797687,-0.6617279721149638,-1.446688300703793
,4.25,0.0,0.0,0.02042708840883045,0.0,0.02042708840883045,-0.6617279721149638,-1.490489401233765
,4.25,0.0,0.0,0.18928539961307222,0.0,0.18928539961307222,-0.6617279721149638,-1.1636099182519841
,4.25,0.0,0.0,0.792412147093535,0.0,0.792412147093535,-0.6617279721149638,0.003935569932102921
,4.25,0.0,0.0,0.8020629606577346,0.0,0.8020629606577346,-0.6617279721149638,0.02261781853284508
,4.25,0.0,0.0,0.6343499474603851,0.0,0.6343499474603851,-0.6617279721149638,-0.3020445723929805
,4.25,0.0,0.0,0.6321702464247382,0.0,0.6321702464247382,-0.6617279721149638,-0.30626408366551305
