Date,ATM_IV_1M,RR_1M,BF_1M,ATM_IV_3M,RR_3M,BF_3M,ATM_IV_6M,RR_6M,BF_6M,ATM_IV_1Y,RR_1Y,BF_1Y,MPU_atm,MPU_rr,MPU_bf,MPU_atm_norm,MPU_rr_norm,MPU_bf_norm
2020-01-01,0.4123449553681818,0.8365380672635769,0.6802522267091209,0.7481145694863636,1.0020501272511915,0.4933211124107677,0.8317180439363636,0.6849768092435828,0.36565108089639,0.8911727699272728,0.47602222547180817,0.24188661383682308,-2.479563378843738,-0.9032023709578946,-1.9058474007476078,-1.3115927849641953,-0.5122521322555356,-1.1319453462985178
2020-02-01,0.370415641225,1.0228296946629731,0.7594919725585134,0.70294468672,0.9343499881488876,0.5809905899455561,0.755683058355,0.9624659944241952,0.5059543055579023,0.835859350315,0.613913507745585,0.3242773839972075,-2.5857157995239213,-0.4903009281655232,-1.1605646709140527,-1.3677432952752233,-0.27807466407920434,-0.6892974630625247
2020-03-01,1.106952537240909,1.7011320196698458,1.049995502496895,1.301737107468182,1.5234136345425044,0.7954195955469285,1.331314608363636,0.9765337079071892,0.49809267875549645,1.196157344740909,0.5104336911,0.2552168455500001,-1.5061643261979076,0.23848557028067657,-0.455927158459109,-0.7967024678888551,0.13525733082265018,-0.2707901089386541
2020-04-01,0.8391045075590909,1.7177588443256027,0.8524613996690168,0.9526737241318183,1.3465133374821692,0.7660263901998242,0.99575669765,1.2628133442071041,0.6330673223237199,1.054047681472727,0.8465180396095378,0.4286786927815951,-2.0289604661456973,0.6577450368831859,-0.1530941308399054,-1.0732413339703522,0.37304075859164776,-0.09092763087006296
2020-05-01,0.7245981901571429,1.2265620163714293,1.0592612611285719,0.8323330656380952,1.209333177552382,0.8201749461714289,0.8497605718190476,1.231777972447619,0.6669257329047619,0.9493503281904762,0.9188969944510685,0.3709421238554186,-2.262878314405374,0.3490349766919561,0.17873578464278803,-1.1969747963490431,0.19795553775240332,0.10615705096014191
2020-06-01,0.8470637804272727,1.8724841052407215,1.2182177820372286,0.9115252078,1.6650743611020893,0.8974298999266757,0.9135361298181818,1.2466259167686027,0.6670920656399645,1.021549457913636,0.9174040114740265,0.4751407233357148,-2.102418308513847,1.0383468716882702,0.7338994336213346,-1.1120976813705266,0.5888994716423052,0.4358869698659583
2020-07-01,0.7642939470695652,2.0231195840806993,1.255200042940487,0.8816913486739131,1.8042137362304347,0.9143335335847824,0.8835741339434783,1.2887268812203012,0.6814922963624807,0.9995339979565216,0.9211521880239355,0.47707946116629363,-2.179279442567964,1.267253197853943,0.850371619533026,-1.1527542379762927,0.7187239245395987,0.5050636252289417
2020-08-01,0.7435843020571429,1.8739495711238099,1.236596155380952,0.8482606672999999,1.7458168624714285,0.9098099434738096,0.8827779902380952,1.1803652108335008,0.6386829294843628,0.9886068069809524,0.9821860018992576,0.49014231002388553,-2.2102730763933383,1.096870843139221,0.7519173265993605,-1.1691486672746234,0.6220914008574789,0.4465883880899886
2020-09-01,0.6709617083,1.9888585873332993,1.2110288190697043,0.7642852049636364,1.6742171021363639,0.9176557074954546,0.8154368257272728,1.3404891650272732,0.6979746802954545,0.914226840409091,0.9098020344992254,0.48252000306958975,-2.3538933398791806,1.1835690225883082,0.8527992495203296,-1.2451182121428526,0.6712623604491454,0.5065054743851675
2020-10-01,0.7110530064136363,1.919466737295455,1.2663584943295452,0.7908408901454546,1.7776147287818183,0.9737843305636363,0.8558295440454546,1.4767885922772717,0.7497847645840905,0.9219693668545456,1.0088834698334537,0.5260561806349867,-2.299661263316045,1.4529300800420717,1.23851438581769,-1.2164315486194528,0.8240307548466936,0.7355943580793324
2020-11-01,0.7017638121476191,1.9467300408476191,1.2819118913047625,0.788713477552381,1.793591201509524,0.980410305807143,0.851302188452381,1.3253929527227175,0.7166964304608443,0.9062377869761905,1.0670465065882966,0.5521127423078517,-2.315168621430858,1.3815049653111082,1.2496104303427917,-1.2246343391553938,0.7835219292567772,0.7421846632410065
2020-12-01,0.6239210870869565,1.9791634783391299,1.3069501561304344,0.7099086286913044,1.783321518191305,1.0096655508434784,0.768316505473913,1.6057435081652174,0.8119052804130436,0.8273339165217392,1.1274917402132039,0.5762539381510831,-2.468736169057529,1.7093561192108084,1.5924764889010024,-1.3058656112375422,0.9694630406263667,0.9458240727952233
2021-01-01,0.7035180986749999,2.0993967696,1.3491968565199999,0.7884582927,1.8969346026,1.0396579319149999,0.8440284569850001,1.60705668775,0.8149463672799999,0.90011447662,1.0918618350330545,0.5601864588452963,-2.3212906040086727,1.8305251279312924,1.6899904726062454,-1.2278726303187688,1.0381841656767028,1.003740829410092
2021-02-01,0.7483408936857143,2.081854625709524,1.3446687076404766,0.8331621599333333,1.8660593882476189,1.025104111038095,0.8872680388095239,1.5231904303714285,0.7822055531095237,0.9481049875666666,1.133659525338095,0.5699237243690477,-2.2341034639349426,1.7509201337068896,1.5985078901025622,-1.1817540173250198,0.9930361132126765,0.9494063199987962
2021-03-01,0.9071155533652174,2.37651150264929,1.3916225212194644,1.044158775239131,1.7287428053363179,0.9406597430179531,1.068511532578261,1.2727524212217387,0.6845988416499993,1.100578506891304,0.9327972593227598,0.49943503608035433,-1.8956029010173499,1.360738692821985,1.115476919513496,-1.0027003581940857,0.771744316947953,0.6625183671323338
2021-04-01,1.01401545585,2.1867052978014594,1.4289539537696614,1.145776139536363,1.672860110986364,0.9492518105477279,1.185079008431818,1.258842991022727,0.6798256385795456,1.208028909436364,0.9042533776063979,0.47491587482432585,-1.6870128858976239,1.1896590077043772,1.124134322422746,-0.8923643364650576,0.6747163016271367,0.6676602829700408
2021-05-01,1.045101598438095,2.3622179543333335,1.4611860637952385,1.171957162490476,1.5660360388874284,0.9427770106071662,1.211804056752381,1.1884444535075775,0.6579802018511227,1.233300137014286,0.7912582338964504,0.4265314845663224,-1.6345953499829873,1.0180279419734952,1.0116326314484514,-0.864637494514642,0.577375570237457,0.6008418349142769
2021-06-01,1.082178641081818,2.065454025551098,1.3980806365317344,1.226136844736364,1.41080586791905,0.8469935639301533,1.224214228986364,1.0753723374026642,0.6079962170122013,1.221601104177273,0.050540191840908966,0.025270095920454372,-1.5925761253177328,0.02018424156849438,-0.12145383791052293,-0.8424109556122821,0.011447512887346106,-0.0721354220484715
2021-07-01,1.119562397640909,1.632065313272727,1.2761519895045457,1.211464968172727,1.1329724709006785,0.8012883203893255,1.266116548845454,0.8426395544224159,0.530427366823804,1.314958146554545,0.5717111303256734,0.3209732931193463,-1.5138348937866657,-0.19650528794458147,0.0016435608446999433,-0.8007599004158215,-0.11144817151259717,0.0009761647489650129
2021-08-01,1.064774695554545,1.612078204691352,1.1970553085363451,1.214845915118182,1.0193495633171654,0.6904533123657508,1.259214502881818,0.6964335012545457,0.4365983232999999,1.278877884259091,0.52696479975,0.2838642926931818,-1.5585525698307992,-0.47923326563354374,-0.6196153502137686,-0.8244138153591861,-0.27179762815304925,-0.3680099004224969
2021-09-01,1.044362639590909,1.1463500502570954,0.9379308540763571,1.166930901790909,0.8210514870110106,0.5245404138851362,1.193322159263636,0.577275326490909,0.32983238514545454,1.170826237,0.37662960211146523,0.19981085363656614,-1.678858621910493,-1.0996790804525733,-1.6898483729601816,-0.888051047317675,-0.6236840954715539,-1.0036564317647145
2021-10-01,1.288562739957143,1.1763337416072983,1.0471020952736831,1.311868207528571,0.7280427298149545,0.5373232151372831,1.276379616119047,0.4731722662453899,0.3208280128513994,1.181275774071429,0.017476867295237897,0.008738433647618837,-1.456134534053851,-1.5661487698173928,-1.8996944663981452,-0.7702386497145431,-0.8882428485185446,-1.128290916568088
2021-11-01,1.461590133418182,1.3304380635090898,1.146718830086363,1.417634819104545,0.7598218892468274,0.5819332604734138,1.359488258154545,0.5462911911981636,0.35683837761937776,1.176060150886364,0.061341154495454076,0.03067057724772715,-1.2914230840927061,-1.3614820078260688,-1.563813343944134,-0.6831126858398996,-0.7721658887994259,-0.9288000899036868
2021-12-01,1.739409510469565,1.151509818833453,1.022664377323752,1.590948660104348,0.36363687413478285,0.18181843706739143,1.504065810826087,0.4746587556950761,0.31691474326784386,1.178525550052174,0.1762145415043479,0.08810727075217395,-1.0141739931702398,-1.7464347592548364,-2.6485895908942867,-0.5364586779631744,-0.9904922285851462,-1.5730843196005266
2022-01-01,1.700336739661905,0.8941921155822898,0.9227127099720971,1.656075671342857,0.42192998834597795,0.3899513418054681,1.531934433609524,0.3258601729334347,0.2052768942286225,1.250144619485714,0.16011502694556445,0.09743075795740586,-0.9497021383847625,-1.9730337586437001,-2.4785691028044856,-0.5023555692096795,-1.1190080787824963,-1.4721035694139382
2022-02-01,2.02446322356,0.7912232443777141,0.7193399908936153,1.900656500085,0.19536515937504229,0.26048966053352607,1.687863471165,0.2267904972449999,0.17343128988750012,1.38713684891,0.0954609717243502,0.10172968933044091,-0.5429284474216192,-2.3592306536167675,-3.0803469073463323,-0.28718807531432117,-1.3380400358295215,-1.829519165798872
2022-03-01,2.714931289078947,1.0113104388633207,1.183143111904513,2.295427508036842,2.068423149083794,1.6525903237889539,2.045859900231579,3.5793847783176327,2.2465280501515617,1.712342431715789,2.944719279329477,1.797127990779448,0.2940667991898663,4.937707242521317,8.227317199179733,0.15554992278309906,2.80042562416287,4.886473813422883
2022-04-01,4.573833698771429,0.9996873159474653,0.6428286747453154,3.979795722952381,0.7644337078023744,0.4951984986607174,3.283468626980952,1.338269753287201,0.7372944204832304,3.120011913157143,1.816822197792872,0.9087329332988019,3.252622354547443,0.732213756133404,0.044065682385126,1.7205109773911247,0.4152757675429711,0.02617205558416973
2022-05-01,4.179270345036364,0.7039722095089607,0.3916260237265847,4.032306083590909,0.8607035114290813,0.4504857655445509,3.024577746322727,2.0987766237285705,1.029566771722079,2.971176571040909,2.1605171563394836,1.0802585781697416,2.8980181482549754,1.7003375604688495,0.5766048383019585,1.5329391159660548,0.9643481559737271,0.3424645452270113
2022-06-01,3.969670935745455,2.439143744677791,1.3206700331701953,3.695951169745455,0.6850785661349845,0.3495757620506881,3.115269985290908,1.172172314625282,0.586086157312641,2.864441411627273,1.459555847714137,0.7297779238570685,2.636123805454885,0.8651737557100488,-0.17977065796487088,1.3944071738627166,0.4906841649053453,-0.10677169620428947
2022-07-01,3.818528941604762,3.04662741348131,1.6199131129593445,3.564151298252381,1.6212653978766922,0.8179788748229297,3.192960631638095,1.0114813311517716,0.5057406655758858,2.868190282542857,1.3019595335467722,0.6509797667733861,2.547548998829805,1.6366882610199693,0.9765143122714953,1.3475545391245687,0.9282493918344333,0.5799839121096558
2022-08-01,3.754499583743478,3.416596922792147,1.7773056435047683,3.536643886630435,1.9387126232720777,0.9717163224778989,3.245841867308696,1.4258458786905952,0.7129229393452978,2.960474666730434,1.45968599899241,0.729842999496205,2.5803503304160778,2.6038367420073745,2.1039460024199994,1.3649051703739443,1.476768624648312,1.24960261003503
2022-09-01,3.7550023015,3.41964535859802,1.7764385644990104,3.5383343868,2.020993370206563,1.008452624686516,3.2372558575,1.3734827976605253,0.6867413988302626,2.9426143171,1.4292236042054012,0.7146118021027008,2.567854941065814,2.5976625685542696,2.1088335683774804,1.3582955944070791,1.4732669359703756,1.2525054959314177
2022-10-01,3.675192148766667,3.4775441280622807,1.8207028712212403,3.368514327928572,1.9549437866356687,0.9773585309345463,3.024352787119048,1.7530930280068007,0.8765465140034006,2.6564051803,1.7610663483777156,0.8805331741888578,2.1985854298531753,3.214832850192896,2.783535833579537,1.1629663559023535,1.8232956813542538,1.6532333238430066
2022-11-01,3.261606899036364,3.556622606891409,1.85358045747149,3.0598636918,2.1217852592521163,1.062991009206026,2.782336390463636,1.3795759504030571,0.6897879752015288,2.467603782013636,1.4599260677578476,0.7299630338789238,1.6526049941816867,2.7762362207661213,2.361882877214437,0.8741638972645496,1.5745451622588713,1.4027997888583794
2022-12-01,2.684000807977273,3.1850348673126057,1.6922257919153942,2.604915722245455,1.8313689292852837,0.955365725234631,2.487991266372727,1.2703988735683511,0.6398276349649148,2.256295772572727,0.8625301377641699,0.43126506888208516,0.9275815673197636,1.7556825745971654,1.27435197938037,0.490654645710128,0.99573713634905,0.7568794815576867
2023-01-01,2.5625380108,2.955150312188176,1.6221877169940884,2.505828334,1.750489977887859,0.9304152129454297,2.433175154,1.3349178371565267,0.6670683537217363,2.2325862165,0.6714614510619765,0.3357307255309885,0.7877625977130461,1.4843808376253578,1.019378594540149,0.41669583775950625,0.8418680836127861,0.6054424167188892
2023-02-01,2.451575494405,2.681960638060837,1.549965392505419,2.39191577619,1.6931900378632019,0.9106602948452731,2.330016368295,1.2061223111756552,0.6188094891721723,2.209186142935,0.6663945468269961,0.33395418275650224,0.6218234320504115,1.1827058311352068,0.7851195802779419,0.32892045993166413,0.6707728005491566,0.466308296684638
2023-03-01,2.351914661769565,2.6019904254171555,1.5228524832433608,2.317277461147826,1.7012273557612123,0.9094589048806063,2.272814422495652,1.1332021716671994,0.5924493860384628,2.161823534021739,0.6242070204853714,0.3163437964634408,0.48971817986045874,1.0468388986673702,0.6641655194241372,0.2590419090921952,0.5937157332765634,0.3944697086394121
2023-04-01,2.013696553215,2.32739104303084,1.3813425862004203,1.98664968743,1.5540070011608882,0.8359317502889816,1.984573233375,1.0262427363459654,0.5421115476920173,1.95167105989,0.6795661244912061,0.34165897062479833,-0.0673297583983158,0.7414507519629596,0.26639467233804837,-0.035614828837242034,0.4205145390093338,0.15822054248072814
2023-05-01,1.842785975126087,2.088089402222753,1.2445772776244204,1.810662626291304,1.3565236097470508,0.752116649488511,1.815279449382609,1.0118036564893944,0.5274087759031276,1.826214066665217,0.7212939550216522,0.3577495613864732,-0.37471825499101197,0.48819951606688144,-0.0924786572112606,-0.19821141247446922,0.27688284609589325,-0.05492611088440725
2023-06-01,1.78857164055,1.945255869172497,1.2383599452498844,1.752072053268182,1.4019921777804434,0.7539025476493126,1.758387679754545,0.9374527783241167,0.5068036478243059,1.770555841422727,0.6174888922802184,0.3171743916696892,-0.48334085582754616,0.30150245992984887,-0.2119545833165942,-0.25566855220996554,0.17099742310857394,-0.12588678617068
2023-07-01,2.259352380952381,2.2716923442854413,1.330110571846253,2.178647619047619,1.3802189782650633,0.771507736848073,2.0919,1.0814004963841795,0.5519283232364813,1.940319047619047,0.7018862604121319,0.3527092507463161,0.1789553138743927,0.6430226857559251,0.09372191001424497,0.09466041501956238,0.36469096235633036,0.05566451954401892
2023-08-01,2.92544347826087,1.7170987472014403,1.163845025774633,2.240013043478261,1.4287550518566308,0.8119789958108159,1.979160869565217,1.2517584115029095,0.6369773159876764,1.712182608695652,1.0282857131492216,0.5097788825558243,0.3277120776587628,0.8682641841586739,0.4656380157033092,0.1733469691761999,0.4924369045053448,0.2765577058941236
2023-09-01,2.5516146999,1.7320922783953208,1.5216482555071842,2.254949419147619,1.3775671948808252,0.8499568081407736,2.002532707485714,1.080162821789307,0.6074537517101675,1.706985037547619,1.027456955228551,0.5137284776142754,0.17866869998490514,0.6660726672479249,0.907944950485711,0.09450880739673255,0.3777637825208801,0.5392583167961846
2023-10-01,2.303709090909091,1.6480276997041217,1.5834431654828083,1.921509090909091,1.0617411604636509,0.8826887620500063,1.644668181818182,1.042295639289917,0.6686816406591749,1.346286363636364,1.26768560262234,0.6349299259615571,-0.45242024654699503,0.5296900084096824,1.4048820822967036,-0.23931275006145203,0.3004142205190928,0.8344055953955791
2023-11-01,2.408672727272727,0.8705926934940291,1.4760127441620772,2.196918181818182,0.6785680855593288,0.7261712578496375,2.024277272727273,0.6730744001027391,0.4848037090395394,1.829677272727273,0.8190075279919762,0.414105326913103,0.16260958244089704,-0.8802899896031274,0.11974913941676446,0.08601415753888741,-0.49925735214708233,0.07112294564238811
2023-12-01,2.614938095238095,0.500055925319185,1.2508517721834025,2.399647619047619,0.3909999208642274,0.5623937616044361,2.515342857142857,0.5889018556944472,0.3648080707043664,2.380433333333333,0.6371402011362624,0.3186156137175842,0.8781021986926685,-1.5242745516588585,-0.9553378775675376,0.4644819802120014,-0.8644938436133719,-0.5674065322496858
2024-01-01,1.121063636363636,-0.6068707124948798,1.511170151768097,1.672495454545454,0.29730676670503176,0.651407928807062,2.354072727272728,0.4558658448420938,0.3294852593971336,2.396886363636364,0.5276417813769445,0.26665183658425473,-0.19579724984443128,-2.3305578952708057,-0.6139451070575885,-0.10356914544025121,-1.3217782521223003,-0.36464215684003526
2024-02-01,0.9928761904761905,-0.7065469893483347,1.4376125181165234,1.082080952380952,0.05051403442322111,0.7533474934020867,2.349166666666667,0.5285536670870563,0.3449968871093514,2.502514285714286,0.540433517196059,0.2722403842591121,-0.4788457581105927,-2.5011203911639446,-0.4090360179185122,-0.25329081999163666,-1.4185129430547707,-0.2429399209872277
2024-03-01,1.007790476190476,-0.12648284814413713,0.7707693812725771,1.283833333333333,0.010646635182499642,0.7058566509245838,2.647852380952381,0.376660114037739,0.29067670081723573,2.782947619047619,0.5334638591236933,0.26499115146815155,-0.08369694876743868,-2.4209007069064077,-1.407139072280384,-0.04427243726195086,-1.3730162685207923,-0.8357460958510027
2024-04-01,1.035221739130435,-0.2609347081522857,0.7634833986908003,1.480613043478261,0.09210538297455884,0.6598604179841345,2.913186956521739,0.36962650790564977,0.2720783688663695,3.067408695652174,0.4505797456112206,0.22410577936830256,0.3002201816762361,-2.4911439132395454,-1.6392796919684276,0.15880482327933532,-1.4128547735752621,-0.9736220317940681
2024-05-01,1.5475,-0.11517560984859143,0.6876261708829532,2.311356521739131,0.2263346142851752,0.5453760027947605,3.123578260869565,0.39816003525630617,0.28283881914430875,3.087578260869566,0.5060195197682638,0.25457284881151887,1.033197433962303,-2.2381820182644603,-1.9233873544888358,0.5465213397611959,-1.2693871806559018,-1.142362900717558
2024-06-01,1.79357,-0.16772474753915967,0.714243247915175,3.683185,0.23267014574942468,0.41904507287471304,3.216745,0.22526979485104848,0.26210344965071597,3.09417,0.35214210043883964,0.2022397518744059,1.8392463386683784,-2.553380776098013,-2.335813369608077,0.9728899241503454,-1.448152472883042,-1.3873162523466223
2024-07-01,4.050113043478261,0.06343412187257336,0.6423388000667218,3.573152173913044,-0.07377234254886655,0.47738170734536967,3.394178260869566,0.05771703233969827,0.26728460312637026,3.003295652173913,0.19380799421999262,0.17276556810739452,2.8236358397254437,-2.9979063964899417,-2.3192151068565,1.4935937618489892,-1.700265625161952,-1.3774579991250275
2024-08-01,1.596036363636364,-0.6802326093663948,0.8278064225895299,3.386559090909091,-0.21750081127212617,0.4476405034548461,3.438077272727273,-0.15993882683334082,0.22770916879283254,3.219213636363636,0.05583348174059921,0.11758101680843414,1.786344127329531,-3.7850014539865975,-2.363584398616666,0.9449067077128454,-2.146667377919586,-1.4038103782854892
2024-09-01,2.38987619047619,-0.806262844887812,0.7594542918418088,3.013638095238095,-0.6180385962987862,0.5593859648160597,3.275842857142857,-0.2387727943521636,0.25975782574751083,3.109052380952381,-0.008612982709510053,0.12370303245476943,1.8230876096566189,-4.307136175228521,-2.0933863499950225,0.9643425836924062,-2.4427966097296894,-1.243330885753068
2024-10-01,2.550134782608696,-0.7486393234061532,0.7990153138769887,3.227265217391305,-0.5994106770364747,0.5629662080834543,3.249382608695652,-0.25023310877279403,0.28881388039621214,3.112404347826087,0.04498257599076405,0.1456832691102039,1.9833603751707471,-4.231156514958849,-1.939008991694649,1.0491206557788777,-2.3997046690609407,-1.1516411039618195
2024-11-01,2.586735870718182,-0.10098586077335359,1.192737064673346,3.11077464333,0.1117129788771658,0.8848300457131288,3.79492239995,0.35439530400362784,0.5163605833633342,3.541058333333333,0.8325489924959752,0.5165184622429289,2.4367849862248985,-2.0948181336416645,0.43230321797800814,1.2889646756809394,-1.1880782094354452,0.2567590750382873
2024-12-01,3.027960869565217,0.4457260869565225,1.4124152173913047,4.186191304347826,0.592021739130435,0.9183326086956516,4.14834347826087,0.6677478260869574,0.6151999999999997,3.706234782608695,0.9430130434782598,0.5026195652173917,3.3999752646204566,-1.048106006883139,0.9450004354558034,1.7984549474240126,-0.5944343749743676,0.5612667859686258
2025-01-01,2.707359090909091,0.9711671383834433,1.2226071563099117,4.208540909090909,1.0645272727272728,0.8009909090909089,4.030404545454545,1.116216015526029,0.645151999294618,3.721640909090909,1.119057742175905,0.5774645052840128,3.2187166008525723,0.16797664182273564,0.6454038030640391,1.7025761497136394,0.09526812119809196,0.3833265092866963
2025-02-01,2.39889,0.5058170476166528,0.9507253495386059,4.1226,0.746928058468411,0.5575919789086736,4.106375,0.5484887292503711,0.38729190697371774,3.98132,0.6927461682603218,0.37736721976062704,3.21434416867709,-1.2170655641788053,-1.1537386872941247,1.7002633028055754,-0.6902599576705972,-0.6852432872720304
2025-03-01,2.142833333333333,0.42251428571428473,0.8931333333333336,3.886904761904762,0.5007380259156218,0.4901096352540053,4.023742857142857,0.4664047619047622,0.3369404761904766,3.957733333333334,0.6113095238095241,0.330769047619047,2.9369128429231144,-1.6083280515167644,-1.571840070311631,1.5535128997762937,-0.9121648705174408,-0.9335674262361423
2025-04-01,2.081781818181818,0.40662272727272697,0.9033159090909093,3.818513636363636,0.4143823479879192,0.49003470840149266,4.172418181818181,0.3920496747649205,0.31703688992311907,4.085618181818182,0.5999863739451321,0.32727076418250345,3.0175756112593617,-1.7689464897381064,-1.6086786192454636,1.596180373359645,-1.003259779149243,-0.9554470499739529
2025-05-01,2.274018181818182,0.3755909090909091,0.8666681818181812,3.972204545454545,0.5626497385002018,0.4843057874790082,4.192513636363636,0.5038227272727269,0.33354772727272675,4.112431818181818,0.5503318181818191,0.30840681818181803,3.198853164526833,-1.5933860031271336,-1.6634128635204024,1.6920691628821176,-0.9036904727590114,-0.9879555147470925
2025-06-01,1.725290476190476,0.3140110507163332,0.8825913392841505,3.460771428571428,0.5723893068040367,0.5121560717803604,3.995838095238095,0.48347229199798303,0.33638801935370255,3.950028571428571,0.5785479650453254,0.320447626527665,2.5335834356353337,-1.609413835185571,-1.5505090680814488,1.3401672982578434,-0.9127806738162347,-0.920898243647407
2025-07-01,1.834447826086957,0.8800567695969246,0.8802270440303896,3.30875652173913,0.9235042956329584,0.6042347089291806,3.634891304347826,0.9098390888829289,0.47861305550163147,3.542308695652174,1.0401423990103873,0.5200269524168504,2.119824231042792,-0.25705703191045887,-0.6712017968272088,1.12130473879015,-0.14579015394718264,-0.3986487848123252
2025-08-01,1.79972380952381,1.0998857142857141,0.9129761904761899,2.965909523809524,1.4566095238095236,0.7842380952380945,2.703180952380952,1.2765721929226062,0.6596415119605852,2.861428571428571,1.532897313576696,0.7640960146408764,1.128359840039684,1.0569383410486768,0.6218506442813615,0.5968585589167429,0.5994436421713656,0.3693375149610102
2025-09-01,1.954922727272727,1.143142078901361,0.9743922072679234,3.013563636363636,1.2886227272727258,0.7543249999999997,2.917918181818182,1.3330116282120996,0.6775472570234857,2.853227272727273,1.4041772727272726,0.7020886363636363,1.3213140230361162,0.8828968641533181,0.544990045126006,0.6989238323459689,0.5007358436676943,0.3236874815462194
2025-10-01,2.413795652173913,1.1518403817285803,0.9204728178316275,3.227869565217391,1.294327251943499,0.7351034538636028,3.190052173913044,1.2116602745254101,0.6392329749786261,2.917595652173913,1.4498682681939732,0.7287986221385845,1.7930382856174685,0.8129099263712866,0.4052099837002525,0.9484476576182925,0.4610426815794911,0.24066751364420574
2025-11-01,1.730971428571429,1.2420418302964662,0.9761370168799399,2.870409523809524,1.4686476190476188,0.832928571428571,2.898233333333333,1.4349761904761906,0.7319880952380955,2.604228571428572,1.721113572492098,0.8620724427670594,1.015916622680398,1.443449107081024,1.1401821293778545,0.5373804613351548,0.8186536115050491,0.6771916024209088
2025-12-01,1.9526,1.5578336481599915,1.1592865737036377,2.5349,1.7732856224061657,1.0316120333297571,2.242334782608696,1.867318723034996,0.9524123161679507,1.918021739130435,2.1299505726502215,1.0658284071743904,0.27470148965003144,2.603681419796104,2.6588092555351115,0.14530642568689262,1.4766805335001172,1.5791541139746068
