Date,Maturity,F,Mean,Std,Skew,Kurt,Q01,Q10,Q25,Q50,Q75,Q90,Q99,IQR_9010,IQR_7525,Tail_right,Tail_left,Tail_total,flag_mean_ok,flag_std_ok,flag_iqr_ok,flag_mono_ok,quality_ok
2023-12-01,1M,15.0,15.000019515304153,0.7814972376156453,0.05910620553738156,4.631195785525677,13.081081081081082,14.054054054054054,14.513513513513514,15.0,15.486486486486488,15.945945945945947,17.0,1.891891891891893,0.9729729729729737,1.0540540540540526,0.9729729729729719,2.0270270270270245,True,True,True,True,True
2024-01-01,1M,15.5,15.500005344858934,0.33404826947893684,-0.22819181521773083,4.9625383242651875,14.64864864864865,15.081081081081082,15.297297297297298,15.513513513513514,15.702702702702704,15.891891891891893,16.2972972972973,0.8108108108108105,0.40540540540540526,0.40540540540540526,0.43243243243243334,0.8378378378378386,True,True,True,True,True
2024-02-01,1M,15.5,15.500002114810792,0.2948518870732173,-0.2958443303153592,4.672290171595358,14.72972972972973,15.135135135135135,15.324324324324325,15.513513513513514,15.702702702702704,15.864864864864865,16.18918918918919,0.7297297297297298,0.37837837837837895,0.32432432432432456,0.40540540540540526,0.7297297297297298,True,True,True,True,True
2024-03-01,1M,15.5,15.49999999998002,0.29270359831983417,-0.027979988461253234,3.269782214138347,14.810810810810812,15.135135135135135,15.297297297297298,15.513513513513514,15.702702702702704,15.864864864864865,16.18918918918919,0.7297297297297298,0.40540540540540526,0.32432432432432456,0.3243243243243228,0.6486486486486474,True,True,True,True,True
2024-04-01,1M,15.5,15.499999999986743,0.300743781966592,-0.0980559640658166,3.2917521682872586,14.756756756756758,15.108108108108109,15.297297297297298,15.513513513513514,15.702702702702704,15.864864864864865,16.18918918918919,0.7567567567567561,0.40540540540540526,0.32432432432432456,0.35135135135135087,0.6756756756756754,True,True,True,True,True
2024-05-01,1M,15.5,15.49999999999944,0.4498835605621098,-0.06386411730894287,3.349787936188638,14.405405405405405,14.91891891891892,15.216216216216218,15.513513513513514,15.783783783783784,16.054054054054056,16.56756756756757,1.1351351351351369,0.5675675675675667,0.5135135135135123,0.513513513513514,1.0270270270270263,True,True,True,True,True
2024-06-01,1M,15.5,15.500000000193724,0.5229742372732561,-0.08292459204333248,3.4513282956980555,14.216216216216218,14.837837837837839,15.162162162162163,15.513513513513514,15.837837837837839,16.16216216216216,16.72972972972973,1.3243243243243228,0.6756756756756754,0.5675675675675684,0.621621621621621,1.1891891891891895,True,True,True,True,True
2024-07-01,1M,17.0,17.00000190554884,1.1891881987275412,0.04609931818910461,3.7301854110755794,14.135135135135135,15.513513513513514,16.243243243243242,17.0,17.756756756756758,18.486486486486488,19.945945945945947,2.9729729729729737,1.5135135135135158,1.4594594594594597,1.378378378378379,2.8378378378378386,True,True,True,True,True
2024-08-01,1M,19.0,19.000000000923116,0.46312491898485114,0.1076702983787191,3.310702270942376,17.945945945945947,18.432432432432435,18.7027027027027,19.0,19.2972972972973,19.594594594594597,20.135135135135137,1.1621621621621614,0.5945945945945965,0.5405405405405403,0.48648648648648773,1.027027027027028,True,True,True,True,True
2024-09-01,1M,19.0,19.000000023618686,0.6972140888220193,-0.11308748047558997,3.505193046592507,17.27027027027027,18.10810810810811,18.56756756756757,19.0,19.45945945945946,19.864864864864867,20.62162162162162,1.756756756756758,0.8918918918918912,0.7567567567567544,0.8378378378378386,1.594594594594593,True,True,True,True,True
2024-10-01,1M,20.0,20.00000003987441,0.7455085753438184,-0.007804757779935221,3.5454000755247312,18.18918918918919,19.08108108108108,19.513513513513516,20.0,20.486486486486488,20.91891891891892,21.81081081081081,1.8378378378378386,0.9729729729729719,0.8918918918918912,0.8918918918918912,1.7837837837837824,True,True,True,True,True
2024-11-01,1M,20.0,19.998055951073574,0.7786720776992297,-0.17085806346501667,4.423144934616674,18.135135135135137,19.01801801801802,19.522522522522525,19.984984984984987,20.44744744744745,20.993993993993996,21.876876876876878,1.9759759759759774,0.9249249249249232,0.8828828828828819,0.8828828828828819,1.7657657657657637,True,True,True,True,True
2024-12-01,1M,21.0,21.000001963455446,0.8878402383370453,-0.061436831180391616,3.7164756645302766,18.813813813813816,19.894894894894897,20.415415415415417,21.016016016016017,21.576576576576578,22.097097097097098,23.13813813813814,2.2022022022022014,1.1611611611611607,1.0410410410410407,1.0810810810810807,2.1221221221221214,True,True,True,True,True
2025-01-01,1M,20.0,20.00000000769219,0.7896545100665696,0.05158548679544718,3.4761677036497587,18.133133133133136,19.014014014014016,19.494494494494496,19.974974974974977,20.495495495495497,20.975975975975977,21.936936936936938,1.9619619619619613,1.0010010010010006,0.9609609609609606,0.8808808808808806,1.8418418418418412,True,True,True,True,True
2025-02-01,1M,20.0,20.000000000027697,0.6959219677402684,-0.04117326991213699,3.291115380377649,18.333333333333336,19.134134134134136,19.534534534534536,20.015015015015017,20.455455455455457,20.895895895895897,21.656656656656658,1.7617617617617611,0.9209209209209206,0.7607607607607605,0.8008008008008005,1.561561561561561,True,True,True,True,True
2025-03-01,1M,21.0,20.999999999991264,0.6215960558293583,0.045896831903868035,3.278720954394073,19.534534534534536,20.215215215215217,20.575575575575577,20.975975975975977,21.416416416416418,21.776776776776778,22.4974974974975,1.561561561561561,0.8408408408408405,0.7207207207207205,0.6806806806806804,1.401401401401401,True,True,True,True,True
2025-04-01,1M,21.0,20.999999999990266,0.6039375577252571,0.04477638511918972,3.278405381959536,19.574574574574577,20.255255255255257,20.615615615615617,21.016016016016017,21.376376376376378,21.776776776776778,22.45745745745746,1.521521521521521,0.7607607607607605,0.6806806806806804,0.6806806806806804,1.3613613613613609,True,True,True,True,True
2025-05-01,1M,21.0,20.99999999999481,0.6595589758975636,0.026426404747288697,3.2772331985060004,19.454454454454456,20.175175175175177,20.575575575575577,21.016016016016017,21.416416416416418,21.816816816816818,22.57757757757758,1.641641641641641,0.8408408408408405,0.7607607607607605,0.7207207207207205,1.481481481481481,True,True,True,True,True
2025-06-01,1M,20.0,19.999999999991264,0.5005548030272547,0.024558577733533832,3.256597043123356,18.813813813813816,19.374374374374376,19.654654654654657,20.015015015015017,20.335335335335337,20.615615615615617,21.216216216216218,1.2412412412412408,0.6806806806806804,0.6006006006006004,0.5605605605605604,1.1611611611611607,True,True,True,True,True
2025-07-01,1M,18.0,17.99999999999479,0.5329832348397033,0.12421954796794908,3.310488249789782,16.77177177177177,17.33233233233233,17.65265265265265,17.972972972972975,18.333333333333336,18.693693693693696,19.334334334334336,1.3613613613613644,0.680680680680684,0.6406406406406404,0.5605605605605604,1.2012012012012008,True,True,True,True,True
2025-08-01,1M,17.0,16.999999999995214,0.522520312878148,0.09485951754702396,3.2933337425442586,15.77077077077077,16.33133133133133,16.65165165165165,17.01201201201201,17.33233233233233,17.65265265265265,18.293293293293296,1.3213213213213209,0.6806806806806804,0.640640640640644,0.5605605605605604,1.2012012012012043,True,True,True,True,True
2025-09-01,1M,16.0,16.000000000011315,0.5674212628679293,0.015312917745839974,3.2870008516710016,14.64964964964965,15.29029029029029,15.61061061061061,16.01101101101101,16.37137137137137,16.73173173173173,17.37237237237237,1.441441441441441,0.7607607607607605,0.6406406406406404,0.6406406406406404,1.2812812812812808,True,True,True,True,True
2025-10-01,1M,16.0,16.000000000077076,0.7006487806626928,0.019739722488591252,3.304026627436586,14.32932932932933,15.13013013013013,15.53053053053053,16.01101101101101,16.45145145145145,16.89189189189189,17.69269269269269,1.7617617617617611,0.9209209209209206,0.8008008008008005,0.8008008008008005,1.601601601601601,True,True,True,True,True
2025-11-01,1M,16.0,15.99999999999925,0.5027252582702773,0.09229506137971015,3.3006516677076503,14.84984984984985,15.37037037037037,15.65065065065065,16.01101101101101,16.33133133133133,16.65165165165165,17.21221221221221,1.2812812812812808,0.6806806806806804,0.5605605605605604,0.5205205205205203,1.0810810810810807,True,True,True,True,True
2025-12-01,1M,14.0,14.000000000604908,0.5672056714917935,-0.068235567138205,3.316868615760991,12.607607607607608,13.288288288288289,13.64864864864865,14.00900900900901,14.36936936936937,14.72972972972973,15.33033033033033,1.441441441441441,0.7207207207207205,0.6006006006006004,0.6806806806806804,1.2812812812812808,True,True,True,True,True
2026-01-01,1M,14.0,14.000000000387711,0.5455101316953725,-0.05058519537514159,3.316006116599373,12.687687687687689,13.328328328328329,13.64864864864865,14.00900900900901,14.36936936936937,14.68968968968969,15.29029029029029,1.3613613613613609,0.7207207207207205,0.6006006006006004,0.6406406406406404,1.2412412412412408,True,True,True,True,True
2026-02-01,1M,14.0,14.00000000017157,0.4885461014085948,-0.11652011406888688,3.315328709755458,12.807807807807809,13.368368368368369,13.68868868868869,14.00900900900901,14.32932932932933,14.60960960960961,15.13013013013013,1.2412412412412408,0.6406406406406404,0.5205205205205203,0.5605605605605604,1.0810810810810807,True,True,True,True,True
2026-03-01,1M,14.0,14.000000000008871,0.4188862227808873,-0.03504690890902088,3.2856668766661548,13.008008008008009,13.488488488488489,13.72872872872873,14.00900900900901,14.28928928928929,14.52952952952953,14.96996996996997,1.0410410410410407,0.5605605605605604,0.4404404404404403,0.4804804804804803,0.9209209209209206,True,True,True,True,True
2019-03-01,3M,6.0,6.000001865999805,0.557149445643236,0.023852525112263837,3.5604219490259337,4.653653653653654,5.298298298298299,5.634634634634635,5.998998998998999,6.363363363363364,6.6996996996997,7.33033033033033,1.401401401401401,0.7287287287287292,0.6306306306306304,0.6446446446446448,1.2752752752752752,True,True,True,True,True
